RaceYear,RaceName,Driver,starting_compound,starting_lap_position,LapNumber
2025,Spanish Grand Prix,VER,SOFT,2.0,1
2025,United States Grand Prix,ALB,HARD,20.0,1
2025,United States Grand Prix,ALO,MEDIUM,12.0,1
2025,United States Grand Prix,ANT,MEDIUM,7.0,1
2025,United States Grand Prix,BEA,MEDIUM,8.0,1
2025,United States Grand Prix,BOR,SOFT,16.0,1
2025,United States Grand Prix,COL,MEDIUM,17.0,1
2025,United States Grand Prix,GAS,MEDIUM,14.0,1
2025,United States Grand Prix,HAD,HARD,19.0,1
2025,United States Grand Prix,HAM,MEDIUM,4.0,1
2025,United States Grand Prix,HUL,MEDIUM,11.0,1
2025,United States Grand Prix,LAW,MEDIUM,13.0,1
2025,United States Grand Prix,LEC,SOFT,2.0,1
2025,United States Grand Prix,NOR,MEDIUM,3.0,1
2025,United States Grand Prix,OCO,HARD,15.0,1
2025,United States Grand Prix,PIA,MEDIUM,5.0,1
2025,United States Grand Prix,RUS,MEDIUM,6.0,1
2025,United States Grand Prix,SAI,MEDIUM,9.0,1
2025,United States Grand Prix,STR,SOFT,18.0,1
2025,United States Grand Prix,TSU,MEDIUM,10.0,1
2025,United States Grand Prix,VER,MEDIUM,1.0,1
