RaceYear,RaceName,Driver,strategy_sequence,n_stints,starting_compound,final_compound,first_stint_laps,total_laps_in_stints
2024,Las Vegas Grand Prix,LAW,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,11,50
2024,Las Vegas Grand Prix,LEC,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,9,50
2024,Las Vegas Grand Prix,MAG,MEDIUM -> HARD,2,MEDIUM,HARD,17,50
2024,Las Vegas Grand Prix,NOR,MEDIUM -> HARD -> HARD -> SOFT,4,MEDIUM,SOFT,9,50
2024,Las Vegas Grand Prix,OCO,MEDIUM -> MEDIUM -> HARD -> SOFT,4,MEDIUM,SOFT,11,49
2024,Las Vegas Grand Prix,PER,HARD -> MEDIUM -> HARD,3,HARD,HARD,17,50
2024,Las Vegas Grand Prix,PIA,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,10,50
2024,Las Vegas Grand Prix,RUS,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,12,50
2024,Las Vegas Grand Prix,SAI,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,10,50
2024,Las Vegas Grand Prix,STR,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,9,50
2024,Las Vegas Grand Prix,TSU,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,10,50
2024,Las Vegas Grand Prix,VER,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,11,50
2024,Las Vegas Grand Prix,ZHO,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,11,50
2024,Mexico City Grand Prix,ALB,MEDIUM,1,MEDIUM,MEDIUM,1,1
2024,Mexico City Grand Prix,ALO,MEDIUM,1,MEDIUM,MEDIUM,15,15
2024,Mexico City Grand Prix,BOT,HARD -> MEDIUM,2,HARD,MEDIUM,49,70
2024,Mexico City Grand Prix,COL,HARD -> MEDIUM,2,HARD,MEDIUM,47,70
2024,Mexico City Grand Prix,GAS,MEDIUM -> HARD,2,MEDIUM,HARD,28,70
2024,Mexico City Grand Prix,HAM,MEDIUM -> HARD,2,MEDIUM,HARD,28,71
2024,Mexico City Grand Prix,HUL,MEDIUM -> HARD,2,MEDIUM,HARD,29,70
2024,Mexico City Grand Prix,LAW,HARD -> MEDIUM -> SOFT,3,HARD,SOFT,39,70
2024,Mexico City Grand Prix,LEC,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,31,71
2024,Mexico City Grand Prix,MAG,MEDIUM -> HARD,2,MEDIUM,HARD,30,71
2024,Mexico City Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,30,71
2024,Mexico City Grand Prix,OCO,HARD -> MEDIUM,2,HARD,MEDIUM,48,70
2024,Mexico City Grand Prix,PER,HARD -> MEDIUM -> MEDIUM -> SOFT,4,HARD,SOFT,20,70
2024,Mexico City Grand Prix,PIA,MEDIUM -> HARD,2,MEDIUM,HARD,39,71
2024,Mexico City Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,31,71
2024,Mexico City Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,32,71
2024,Mexico City Grand Prix,STR,MEDIUM -> HARD,2,MEDIUM,HARD,26,70
2024,Mexico City Grand Prix,TSU,MEDIUM,1,MEDIUM,MEDIUM,1,1
2024,Mexico City Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,26,71
2024,Mexico City Grand Prix,ZHO,HARD -> MEDIUM,2,HARD,MEDIUM,43,70
2024,Miami Grand Prix,ALB,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,10,57
2024,Miami Grand Prix,ALO,HARD -> MEDIUM,2,HARD,MEDIUM,22,57
2024,Miami Grand Prix,BOT,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,11,57
2024,Miami Grand Prix,GAS,MEDIUM -> HARD,2,MEDIUM,HARD,12,57
2024,Miami Grand Prix,HAM,HARD -> MEDIUM,2,HARD,MEDIUM,26,57
2024,Miami Grand Prix,HUL,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,12,57
2024,Miami Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,19,57
2024,Miami Grand Prix,MAG,HARD -> MEDIUM -> MEDIUM -> MEDIUM,4,HARD,MEDIUM,22,57
2024,Miami Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,29,57
2024,Miami Grand Prix,OCO,MEDIUM -> HARD,2,MEDIUM,HARD,22,57
2024,Miami Grand Prix,PER,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,17,57
2024,Miami Grand Prix,PIA,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,27,57
2024,Miami Grand Prix,RIC,HARD -> MEDIUM,2,HARD,MEDIUM,28,57
2024,Miami Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,24,57
2024,Miami Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,27,57
2024,Miami Grand Prix,SAR,MEDIUM -> HARD,2,MEDIUM,HARD,11,28
2024,Miami Grand Prix,STR,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,11,57
2024,Miami Grand Prix,TSU,MEDIUM -> HARD,2,MEDIUM,HARD,28,57
2024,Miami Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,23,57
2024,Miami Grand Prix,ZHO,MEDIUM -> SOFT,2,MEDIUM,SOFT,28,57
2024,Monaco Grand Prix,ALB,MEDIUM -> HARD,2,MEDIUM,HARD,1,77
2024,Monaco Grand Prix,ALO,HARD -> MEDIUM,2,HARD,MEDIUM,1,76
2024,Monaco Grand Prix,BOT,HARD -> MEDIUM -> HARD,3,HARD,HARD,1,76
2024,Monaco Grand Prix,GAS,HARD -> MEDIUM,2,HARD,MEDIUM,1,77
2024,Monaco Grand Prix,HAM,HARD -> MEDIUM -> HARD,3,HARD,HARD,1,78
2024,Monaco Grand Prix,HUL,MEDIUM,1,MEDIUM,MEDIUM,1,1
2024,Monaco Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,1,78
2024,Monaco Grand Prix,MAG,HARD,1,HARD,HARD,1,1
2024,Monaco Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,1,78
2024,Monaco Grand Prix,OCO,HARD,1,HARD,HARD,1,1
2024,Monaco Grand Prix,PER,HARD,1,HARD,HARD,1,1
2024,Monaco Grand Prix,PIA,MEDIUM -> HARD,2,MEDIUM,HARD,1,78
2024,Monaco Grand Prix,RIC,MEDIUM -> HARD,2,MEDIUM,HARD,1,76
2024,Monaco Grand Prix,RUS,HARD -> MEDIUM,2,HARD,MEDIUM,1,78
2024,Monaco Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,1,78
2024,Monaco Grand Prix,SAR,HARD -> HARD -> MEDIUM,3,HARD,MEDIUM,1,76
2024,Monaco Grand Prix,STR,HARD -> MEDIUM -> HARD -> SOFT,4,HARD,SOFT,1,76
2024,Monaco Grand Prix,TSU,MEDIUM -> HARD,2,MEDIUM,HARD,1,77
2024,Monaco Grand Prix,VER,HARD -> MEDIUM -> HARD,3,HARD,HARD,1,78
2024,Monaco Grand Prix,ZHO,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,1,76
2024,Qatar Grand Prix,ALB,MEDIUM -> SOFT -> SOFT -> SOFT -> SOFT,5,MEDIUM,SOFT,35,56
2024,Qatar Grand Prix,ALO,MEDIUM -> HARD -> MEDIUM -> MEDIUM,4,MEDIUM,MEDIUM,35,57
2024,Qatar Grand Prix,BOT,MEDIUM -> HARD -> MEDIUM -> MEDIUM,4,MEDIUM,MEDIUM,24,57
2024,Qatar Grand Prix,COL,MEDIUM,1,MEDIUM,MEDIUM,1,1
2024,Qatar Grand Prix,GAS,MEDIUM -> HARD -> HARD -> HARD,4,MEDIUM,HARD,35,57
2024,Qatar Grand Prix,HAM,MEDIUM -> HARD -> HARD -> HARD -> HARD,5,MEDIUM,HARD,34,57
2024,Qatar Grand Prix,HUL,HARD -> HARD -> MEDIUM -> MEDIUM -> MEDIUM,5,HARD,MEDIUM,1,40
2024,Qatar Grand Prix,LAW,MEDIUM -> HARD -> HARD -> HARD -> SOFT,5,MEDIUM,SOFT,35,57
2024,Qatar Grand Prix,LEC,MEDIUM -> HARD -> HARD -> HARD,4,MEDIUM,HARD,35,57
2024,Qatar Grand Prix,MAG,MEDIUM -> HARD -> HARD -> HARD,4,MEDIUM,HARD,27,57
2024,Qatar Grand Prix,NOR,MEDIUM -> HARD -> HARD -> HARD -> HARD,5,MEDIUM,HARD,35,57
2024,Qatar Grand Prix,OCO,MEDIUM,1,MEDIUM,MEDIUM,1,1
2024,Qatar Grand Prix,PER,MEDIUM -> HARD -> HARD -> HARD,4,MEDIUM,HARD,35,39
2024,Qatar Grand Prix,PIA,MEDIUM -> HARD -> HARD -> HARD,4,MEDIUM,HARD,34,57
2024,Qatar Grand Prix,RUS,MEDIUM -> HARD -> HARD -> HARD -> HARD,5,MEDIUM,HARD,23,57
2024,Qatar Grand Prix,SAI,MEDIUM -> HARD -> HARD -> HARD,4,MEDIUM,HARD,34,57
2024,Qatar Grand Prix,STR,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,1,8
2024,Qatar Grand Prix,TSU,MEDIUM -> HARD -> HARD -> HARD -> SOFT,5,MEDIUM,SOFT,35,57
2024,Qatar Grand Prix,VER,MEDIUM -> HARD -> HARD -> HARD,4,MEDIUM,HARD,35,57
2024,Qatar Grand Prix,ZHO,MEDIUM -> HARD -> HARD -> HARD,4,MEDIUM,HARD,35,57
2024,Saudi Arabian Grand Prix,ALB,MEDIUM -> HARD,2,MEDIUM,HARD,7,50
2024,Saudi Arabian Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,7,50
2024,Saudi Arabian Grand Prix,BEA,SOFT -> HARD,2,SOFT,HARD,7,50
2024,Saudi Arabian Grand Prix,BOT,SOFT -> HARD -> SOFT,3,SOFT,SOFT,7,49
2024,Saudi Arabian Grand Prix,GAS,MEDIUM,1,MEDIUM,MEDIUM,1,1
2024,Saudi Arabian Grand Prix,HAM,MEDIUM -> SOFT,2,MEDIUM,SOFT,36,50
2024,Saudi Arabian Grand Prix,HUL,MEDIUM -> HARD,2,MEDIUM,HARD,33,50
2024,Saudi Arabian Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,7,50
2024,Saudi Arabian Grand Prix,MAG,MEDIUM -> HARD,2,MEDIUM,HARD,7,50
2024,Saudi Arabian Grand Prix,NOR,MEDIUM -> SOFT,2,MEDIUM,SOFT,37,50
2024,Saudi Arabian Grand Prix,OCO,MEDIUM -> HARD,2,MEDIUM,HARD,7,49
2024,Saudi Arabian Grand Prix,PER,MEDIUM -> HARD,2,MEDIUM,HARD,7,50
2024,Saudi Arabian Grand Prix,PIA,MEDIUM -> HARD,2,MEDIUM,HARD,7,50
2024,Saudi Arabian Grand Prix,RIC,MEDIUM -> HARD,2,MEDIUM,HARD,7,49
2024,Saudi Arabian Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,7,50
2024,Saudi Arabian Grand Prix,SAR,MEDIUM -> HARD,2,MEDIUM,HARD,7,49
2024,Saudi Arabian Grand Prix,STR,MEDIUM,1,MEDIUM,MEDIUM,6,6
2024,Saudi Arabian Grand Prix,TSU,MEDIUM -> HARD,2,MEDIUM,HARD,7,49
2024,Saudi Arabian Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,7,50
2024,Saudi Arabian Grand Prix,ZHO,MEDIUM -> SOFT,2,MEDIUM,SOFT,41,49
2024,São Paulo Grand Prix,ALO,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,27,69
2024,São Paulo Grand Prix,BEA,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,27,69
2024,São Paulo Grand Prix,BOT,INTERMEDIATE -> INTERMEDIATE,2,INTERMEDIATE,INTERMEDIATE,32,69
2024,São Paulo Grand Prix,COL,INTERMEDIATE -> INTERMEDIATE,2,INTERMEDIATE,INTERMEDIATE,26,30
2024,São Paulo Grand Prix,GAS,INTERMEDIATE -> INTERMEDIATE,2,INTERMEDIATE,INTERMEDIATE,32,69
2024,São Paulo Grand Prix,HAM,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,27,69
2024,São Paulo Grand Prix,HUL,INTERMEDIATE -> INTERMEDIATE -> WET -> INTERMEDIATE,4,INTERMEDIATE,INTERMEDIATE,25,30
2024,São Paulo Grand Prix,LAW,INTERMEDIATE -> WET -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,28,69
2024,São Paulo Grand Prix,LEC,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,24,69
2024,São Paulo Grand Prix,NOR,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,28,69
2024,São Paulo Grand Prix,OCO,INTERMEDIATE -> INTERMEDIATE,2,INTERMEDIATE,INTERMEDIATE,32,69
2024,São Paulo Grand Prix,PER,INTERMEDIATE -> WET -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,27,69
2024,São Paulo Grand Prix,PIA,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,27,69
2024,São Paulo Grand Prix,RUS,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,28,69
2024,São Paulo Grand Prix,SAI,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,27,39
2024,São Paulo Grand Prix,TSU,INTERMEDIATE -> WET -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,28,69
2024,São Paulo Grand Prix,VER,INTERMEDIATE -> INTERMEDIATE,2,INTERMEDIATE,INTERMEDIATE,32,69
2024,São Paulo Grand Prix,ZHO,INTERMEDIATE -> INTERMEDIATE -> WET -> INTERMEDIATE -> INTERMEDIATE,5,INTERMEDIATE,INTERMEDIATE,27,69
2024,Singapore Grand Prix,ALB,MEDIUM -> HARD,2,MEDIUM,HARD,11,15
2024,Singapore Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,25,61
2024,Singapore Grand Prix,BOT,HARD -> MEDIUM,2,HARD,MEDIUM,33,61
2024,Singapore Grand Prix,COL,MEDIUM -> HARD,2,MEDIUM,HARD,29,61
2024,Singapore Grand Prix,GAS,MEDIUM -> SOFT,2,MEDIUM,SOFT,37,61
2024,Singapore Grand Prix,HAM,SOFT -> HARD,2,SOFT,HARD,17,62
2024,Singapore Grand Prix,HUL,MEDIUM -> HARD,2,MEDIUM,HARD,29,61
2024,Singapore Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,36,62
2024,Singapore Grand Prix,MAG,HARD -> MEDIUM -> SOFT,3,HARD,SOFT,28,57
2024,Singapore Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,30,62
2024,Singapore Grand Prix,OCO,MEDIUM -> HARD,2,MEDIUM,HARD,29,61
2024,Singapore Grand Prix,PER,MEDIUM -> HARD,2,MEDIUM,HARD,28,61
2024,Singapore Grand Prix,PIA,MEDIUM -> HARD,2,MEDIUM,HARD,38,62
2024,Singapore Grand Prix,RIC,SOFT -> MEDIUM -> SOFT -> SOFT,4,SOFT,SOFT,10,61
2024,Singapore Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,27,62
2024,Singapore Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,13,62
2024,Singapore Grand Prix,STR,HARD -> MEDIUM,2,HARD,MEDIUM,26,61
2024,Singapore Grand Prix,TSU,MEDIUM -> SOFT,2,MEDIUM,SOFT,33,61
2024,Singapore Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,29,62
2024,Singapore Grand Prix,ZHO,HARD -> MEDIUM,2,HARD,MEDIUM,34,61
2024,Spanish Grand Prix,ALB,MEDIUM -> SOFT -> SOFT,3,MEDIUM,SOFT,18,65
2024,Spanish Grand Prix,ALO,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,19,65
2024,Spanish Grand Prix,BOT,SOFT -> SOFT -> HARD,3,SOFT,HARD,11,65
2024,Spanish Grand Prix,GAS,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,14,66
2024,Spanish Grand Prix,HAM,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,16,66
2024,Spanish Grand Prix,HUL,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,12,66
2024,Spanish Grand Prix,LEC,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,24,66
2024,Spanish Grand Prix,MAG,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,10,65
2024,Spanish Grand Prix,NOR,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,23,66
2024,Spanish Grand Prix,OCO,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,13,66
2024,Spanish Grand Prix,PER,SOFT -> SOFT -> MEDIUM -> SOFT,4,SOFT,SOFT,13,66
2024,Spanish Grand Prix,PIA,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,21,66
2024,Spanish Grand Prix,RIC,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,16,65
2024,Spanish Grand Prix,RUS,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,15,66
2024,Spanish Grand Prix,SAI,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,15,66
2024,Spanish Grand Prix,SAR,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,14,64
2024,Spanish Grand Prix,STR,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,17,65
2024,Spanish Grand Prix,TSU,SOFT -> MEDIUM -> HARD -> SOFT,4,SOFT,SOFT,9,65
2024,Spanish Grand Prix,VER,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,17,66
2024,Spanish Grand Prix,ZHO,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,9,65
2024,United States Grand Prix,ALB,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,3,55
2024,United States Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,26,55
2024,United States Grand Prix,BOT,MEDIUM -> HARD,2,MEDIUM,HARD,15,55
2024,United States Grand Prix,COL,HARD -> MEDIUM,2,HARD,MEDIUM,39,56
2024,United States Grand Prix,GAS,MEDIUM -> HARD,2,MEDIUM,HARD,18,56
2024,United States Grand Prix,HAM,HARD,1,HARD,HARD,2,2
2024,United States Grand Prix,HUL,MEDIUM -> HARD,2,MEDIUM,HARD,27,56
2024,United States Grand Prix,LAW,HARD -> MEDIUM,2,HARD,MEDIUM,36,56
2024,United States Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,26,56
2024,United States Grand Prix,MAG,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,17,56
2024,United States Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,31,56
2024,United States Grand Prix,OCO,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,31,55
2024,United States Grand Prix,PER,MEDIUM -> HARD,2,MEDIUM,HARD,26,56
2024,United States Grand Prix,PIA,MEDIUM -> HARD,2,MEDIUM,HARD,32,56
2024,United States Grand Prix,RUS,HARD -> MEDIUM,2,HARD,MEDIUM,40,56
2024,United States Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,21,56
2024,United States Grand Prix,STR,HARD -> MEDIUM,2,HARD,MEDIUM,27,55
2024,United States Grand Prix,TSU,MEDIUM -> HARD,2,MEDIUM,HARD,18,55
2024,United States Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,25,56
2024,United States Grand Prix,ZHO,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,13,55
2025,Abu Dhabi Grand Prix,ALB,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,8,58
2025,Abu Dhabi Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,16,58
2025,Abu Dhabi Grand Prix,ANT,HARD -> MEDIUM,2,HARD,MEDIUM,32,58
2025,Abu Dhabi Grand Prix,BEA,MEDIUM -> HARD,2,MEDIUM,HARD,14,58
2025,Abu Dhabi Grand Prix,BOR,MEDIUM -> HARD,2,MEDIUM,HARD,15,58
2025,Abu Dhabi Grand Prix,COL,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,15,57
2025,Abu Dhabi Grand Prix,GAS,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,13,57
2025,Abu Dhabi Grand Prix,HAD,MEDIUM -> HARD,2,MEDIUM,HARD,14,57
2025,Abu Dhabi Grand Prix,HAM,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,8,58
2025,Abu Dhabi Grand Prix,HUL,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,7,58
2025,Abu Dhabi Grand Prix,LAW,MEDIUM -> HARD,2,MEDIUM,HARD,21,57
2025,Abu Dhabi Grand Prix,LEC,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,16,58
2025,Abu Dhabi Grand Prix,NOR,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,16,58
2025,Abu Dhabi Grand Prix,OCO,MEDIUM -> HARD,2,MEDIUM,HARD,19,58
2025,Abu Dhabi Grand Prix,PIA,HARD -> MEDIUM,2,HARD,MEDIUM,41,58
2025,Abu Dhabi Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,14,58
2025,Abu Dhabi Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,18,58
2025,Abu Dhabi Grand Prix,STR,HARD -> MEDIUM,2,HARD,MEDIUM,42,58
2025,Abu Dhabi Grand Prix,TSU,HARD -> MEDIUM,2,HARD,MEDIUM,32,58
2025,Abu Dhabi Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,23,58
2025,Australian Grand Prix,ALB,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,ALO,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,4,INTERMEDIATE,INTERMEDIATE,2,33
2025,Australian Grand Prix,ANT,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> HARD -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,BEA,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,BOR,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,46
2025,Australian Grand Prix,DOO,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2025,Australian Grand Prix,GAS,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> HARD -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,HAD,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2025,Australian Grand Prix,HAM,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> HARD -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,HUL,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,LAW,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM,5,INTERMEDIATE,MEDIUM,2,47
2025,Australian Grand Prix,LEC,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> HARD -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,NOR,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> HARD -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,OCO,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,PIA,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> HARD -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,RUS,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> HARD -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,SAI,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2025,Australian Grand Prix,STR,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> HARD -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,TSU,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Australian Grand Prix,VER,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> INTERMEDIATE,6,INTERMEDIATE,INTERMEDIATE,2,57
2025,Austrian Grand Prix,ALB,MEDIUM -> MEDIUM,2,MEDIUM,MEDIUM,13,15
2025,Austrian Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,33,69
2025,Austrian Grand Prix,ANT,MEDIUM,1,MEDIUM,MEDIUM,1,1
2025,Austrian Grand Prix,BEA,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,11,69
2025,Austrian Grand Prix,BOR,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,21,69
2025,Austrian Grand Prix,COL,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,13,69
2025,Austrian Grand Prix,GAS,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,12,69
2025,Austrian Grand Prix,HAD,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,2,69
2025,Austrian Grand Prix,HAM,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,26,70
2025,Austrian Grand Prix,HUL,SOFT -> MEDIUM -> MEDIUM,3,SOFT,MEDIUM,12,69
2025,Austrian Grand Prix,LAW,MEDIUM -> HARD,2,MEDIUM,HARD,32,70
2025,Austrian Grand Prix,LEC,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,25,70
2025,Austrian Grand Prix,NOR,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,20,70
2025,Austrian Grand Prix,OCO,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,19,69
2025,Austrian Grand Prix,PIA,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,24,70
2025,Austrian Grand Prix,RUS,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,18,70
2025,Austrian Grand Prix,STR,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,26,69
