RaceYear,RaceName,Driver,Stint,Compound,stint_laps,first_lap,last_lap
2025,Australian Grand Prix,HAM,6,INTERMEDIATE,10,48,57
2025,Australian Grand Prix,HUL,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,HUL,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,HUL,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,HUL,4,INTERMEDIATE,29,5,33
2025,Australian Grand Prix,HUL,5,MEDIUM,11,34,44
2025,Australian Grand Prix,HUL,6,INTERMEDIATE,13,45,57
2025,Australian Grand Prix,LAW,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,LAW,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,LAW,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,LAW,4,INTERMEDIATE,29,5,33
2025,Australian Grand Prix,LAW,5,MEDIUM,14,34,47
2025,Australian Grand Prix,LEC,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,LEC,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,LEC,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,LEC,4,INTERMEDIATE,30,5,34
2025,Australian Grand Prix,LEC,5,HARD,13,35,47
2025,Australian Grand Prix,LEC,6,INTERMEDIATE,10,48,57
2025,Australian Grand Prix,NOR,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,NOR,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,NOR,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,NOR,4,INTERMEDIATE,30,5,34
2025,Australian Grand Prix,NOR,5,HARD,10,35,44
2025,Australian Grand Prix,NOR,6,INTERMEDIATE,13,45,57
2025,Australian Grand Prix,OCO,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,OCO,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,OCO,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,OCO,4,INTERMEDIATE,35,5,39
2025,Australian Grand Prix,OCO,5,MEDIUM,7,40,46
2025,Australian Grand Prix,OCO,6,INTERMEDIATE,11,47,57
2025,Australian Grand Prix,PIA,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,PIA,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,PIA,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,PIA,4,INTERMEDIATE,30,5,34
2025,Australian Grand Prix,PIA,5,HARD,10,35,44
2025,Australian Grand Prix,PIA,6,INTERMEDIATE,13,45,57
2025,Australian Grand Prix,RUS,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,RUS,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,RUS,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,RUS,4,INTERMEDIATE,30,5,34
2025,Australian Grand Prix,RUS,5,HARD,10,35,44
2025,Australian Grand Prix,RUS,6,INTERMEDIATE,13,45,57
2025,Australian Grand Prix,SAI,1,INTERMEDIATE,1,1,1
2025,Australian Grand Prix,STR,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,STR,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,STR,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,STR,4,INTERMEDIATE,29,5,33
2025,Australian Grand Prix,STR,5,HARD,11,34,44
2025,Australian Grand Prix,STR,6,INTERMEDIATE,13,45,57
2025,Australian Grand Prix,TSU,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,TSU,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,TSU,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,TSU,4,INTERMEDIATE,29,5,33
2025,Australian Grand Prix,TSU,5,MEDIUM,14,34,47
2025,Australian Grand Prix,TSU,6,INTERMEDIATE,10,48,57
2025,Australian Grand Prix,VER,1,INTERMEDIATE,2,1,2
2025,Australian Grand Prix,VER,2,INTERMEDIATE,1,3,3
2025,Australian Grand Prix,VER,3,INTERMEDIATE,1,4,4
2025,Australian Grand Prix,VER,4,INTERMEDIATE,30,5,34
2025,Australian Grand Prix,VER,5,MEDIUM,12,35,46
2025,Australian Grand Prix,VER,6,INTERMEDIATE,11,47,57
2025,Austrian Grand Prix,ALB,1,MEDIUM,13,1,13
2025,Austrian Grand Prix,ALB,2,MEDIUM,2,14,15
2025,Austrian Grand Prix,ALO,1,MEDIUM,33,1,33
2025,Austrian Grand Prix,ALO,2,HARD,36,34,69
2025,Austrian Grand Prix,ANT,1,MEDIUM,1,1,1
2025,Austrian Grand Prix,BEA,1,SOFT,11,1,11
2025,Austrian Grand Prix,BEA,2,HARD,28,12,39
2025,Austrian Grand Prix,BEA,3,MEDIUM,30,40,69
2025,Austrian Grand Prix,BOR,1,MEDIUM,21,1,21
2025,Austrian Grand Prix,BOR,2,MEDIUM,28,22,49
2025,Austrian Grand Prix,BOR,3,HARD,20,50,69
2025,Austrian Grand Prix,COL,1,SOFT,13,1,13
2025,Austrian Grand Prix,COL,2,MEDIUM,26,14,39
2025,Austrian Grand Prix,COL,3,HARD,30,40,69
2025,Austrian Grand Prix,GAS,1,SOFT,12,1,12
2025,Austrian Grand Prix,GAS,2,HARD,26,13,38
2025,Austrian Grand Prix,GAS,3,MEDIUM,31,39,69
2025,Austrian Grand Prix,HAD,1,SOFT,2,1,2
2025,Austrian Grand Prix,HAD,2,MEDIUM,26,3,28
2025,Austrian Grand Prix,HAD,3,HARD,41,29,69
2025,Austrian Grand Prix,HAM,1,MEDIUM,26,1,26
2025,Austrian Grand Prix,HAM,2,HARD,24,27,50
2025,Austrian Grand Prix,HAM,3,MEDIUM,20,51,70
2025,Austrian Grand Prix,HUL,1,SOFT,12,1,12
2025,Austrian Grand Prix,HUL,2,MEDIUM,30,13,42
2025,Austrian Grand Prix,HUL,3,MEDIUM,27,43,69
2025,Austrian Grand Prix,LAW,1,MEDIUM,32,1,32
2025,Austrian Grand Prix,LAW,2,HARD,38,33,70
2025,Austrian Grand Prix,LEC,1,MEDIUM,25,1,25
2025,Austrian Grand Prix,LEC,2,HARD,24,26,49
2025,Austrian Grand Prix,LEC,3,MEDIUM,21,50,70
2025,Austrian Grand Prix,NOR,1,MEDIUM,20,1,20
2025,Austrian Grand Prix,NOR,2,HARD,32,21,52
2025,Austrian Grand Prix,NOR,3,MEDIUM,18,53,70
2025,Austrian Grand Prix,OCO,1,MEDIUM,19,1,19
2025,Austrian Grand Prix,OCO,2,HARD,31,20,50
2025,Austrian Grand Prix,OCO,3,HARD,19,51,69
2025,Austrian Grand Prix,PIA,1,MEDIUM,24,1,24
2025,Austrian Grand Prix,PIA,2,HARD,29,25,53
2025,Austrian Grand Prix,PIA,3,MEDIUM,17,54,70
2025,Austrian Grand Prix,RUS,1,MEDIUM,18,1,18
2025,Austrian Grand Prix,RUS,2,MEDIUM,27,19,45
2025,Austrian Grand Prix,RUS,3,HARD,25,46,70
2025,Austrian Grand Prix,STR,1,MEDIUM,26,1,26
2025,Austrian Grand Prix,STR,2,HARD,27,27,53
2025,Austrian Grand Prix,STR,3,SOFT,16,54,69
2025,Austrian Grand Prix,TSU,1,MEDIUM,18,1,18
2025,Austrian Grand Prix,TSU,2,HARD,12,19,30
2025,Austrian Grand Prix,TSU,3,MEDIUM,30,31,60
2025,Austrian Grand Prix,TSU,4,SOFT,8,61,68
2025,Austrian Grand Prix,VER,1,MEDIUM,1,1,1
2025,Azerbaijan Grand Prix,ALB,1,MEDIUM,1,1,1
2025,Azerbaijan Grand Prix,ALB,2,MEDIUM,14,2,15
2025,Azerbaijan Grand Prix,ALB,3,HARD,36,16,51
2025,Azerbaijan Grand Prix,ALO,1,MEDIUM,21,1,21
2025,Azerbaijan Grand Prix,ALO,2,HARD,30,22,51
2025,Azerbaijan Grand Prix,ANT,1,MEDIUM,18,1,18
2025,Azerbaijan Grand Prix,ANT,2,HARD,33,19,51
2025,Azerbaijan Grand Prix,BEA,1,HARD,28,1,28
2025,Azerbaijan Grand Prix,BEA,2,MEDIUM,23,29,51
2025,Azerbaijan Grand Prix,BOR,1,HARD,26,1,26
2025,Azerbaijan Grand Prix,BOR,2,MEDIUM,25,27,51
2025,Azerbaijan Grand Prix,COL,1,MEDIUM,16,1,16
2025,Azerbaijan Grand Prix,COL,2,HARD,34,17,50
2025,Azerbaijan Grand Prix,GAS,1,HARD,35,1,35
2025,Azerbaijan Grand Prix,GAS,2,MEDIUM,15,36,50
2025,Azerbaijan Grand Prix,HAD,1,MEDIUM,29,1,29
2025,Azerbaijan Grand Prix,HAD,2,HARD,22,30,51
2025,Azerbaijan Grand Prix,HAM,1,HARD,36,1,36
2025,Azerbaijan Grand Prix,HAM,2,MEDIUM,15,37,51
2025,Azerbaijan Grand Prix,HUL,1,HARD,36,1,36
2025,Azerbaijan Grand Prix,HUL,2,MEDIUM,15,37,51
2025,Azerbaijan Grand Prix,LAW,1,MEDIUM,20,1,20
2025,Azerbaijan Grand Prix,LAW,2,HARD,31,21,51
2025,Azerbaijan Grand Prix,LEC,1,MEDIUM,19,1,19
2025,Azerbaijan Grand Prix,LEC,2,HARD,32,20,51
2025,Azerbaijan Grand Prix,NOR,1,MEDIUM,37,1,37
2025,Azerbaijan Grand Prix,NOR,2,HARD,14,38,51
2025,Azerbaijan Grand Prix,OCO,1,HARD,1,1,1
2025,Azerbaijan Grand Prix,OCO,2,MEDIUM,1,2,2
2025,Azerbaijan Grand Prix,OCO,3,HARD,49,3,51
2025,Azerbaijan Grand Prix,PIA,1,MEDIUM,1,1,1
2025,Azerbaijan Grand Prix,RUS,1,HARD,39,1,39
2025,Azerbaijan Grand Prix,RUS,2,MEDIUM,12,40,51
2025,Azerbaijan Grand Prix,SAI,1,MEDIUM,27,1,27
2025,Azerbaijan Grand Prix,SAI,2,HARD,24,28,51
2025,Azerbaijan Grand Prix,STR,1,MEDIUM,37,1,37
2025,Azerbaijan Grand Prix,STR,2,HARD,14,38,51
2025,Azerbaijan Grand Prix,TSU,1,HARD,38,1,38
2025,Azerbaijan Grand Prix,TSU,2,MEDIUM,13,39,51
2025,Azerbaijan Grand Prix,VER,1,HARD,40,1,40
2025,Azerbaijan Grand Prix,VER,2,MEDIUM,11,41,51
2025,Bahrain Grand Prix,ALB,1,SOFT,16,1,16
2025,Bahrain Grand Prix,ALB,2,HARD,16,17,32
2025,Bahrain Grand Prix,ALB,3,MEDIUM,25,33,57
2025,Bahrain Grand Prix,ALO,1,MEDIUM,16,1,16
2025,Bahrain Grand Prix,ALO,2,MEDIUM,16,17,32
2025,Bahrain Grand Prix,ALO,3,HARD,25,33,57
2025,Bahrain Grand Prix,ANT,1,SOFT,12,1,12
2025,Bahrain Grand Prix,ANT,2,MEDIUM,15,13,27
2025,Bahrain Grand Prix,ANT,3,SOFT,5,28,32
2025,Bahrain Grand Prix,ANT,4,SOFT,25,33,57
2025,Bahrain Grand Prix,BEA,1,SOFT,14,1,14
2025,Bahrain Grand Prix,BEA,2,HARD,18,15,32
2025,Bahrain Grand Prix,BEA,3,SOFT,25,33,57
2025,Bahrain Grand Prix,BOR,1,MEDIUM,13,1,13
2025,Bahrain Grand Prix,BOR,2,HARD,19,14,32
2025,Bahrain Grand Prix,BOR,3,MEDIUM,25,33,57
2025,Bahrain Grand Prix,DOO,1,SOFT,9,1,9
2025,Bahrain Grand Prix,DOO,2,MEDIUM,19,10,28
2025,Bahrain Grand Prix,DOO,3,HARD,29,29,57
2025,Bahrain Grand Prix,GAS,1,SOFT,10,1,10
2025,Bahrain Grand Prix,GAS,2,MEDIUM,18,11,28
2025,Bahrain Grand Prix,GAS,3,HARD,29,29,57
2025,Bahrain Grand Prix,HAD,1,SOFT,6,1,6
2025,Bahrain Grand Prix,HAD,2,MEDIUM,22,7,28
2025,Bahrain Grand Prix,HAD,3,HARD,29,29,57
2025,Bahrain Grand Prix,HAM,1,MEDIUM,17,1,17
2025,Bahrain Grand Prix,HAM,2,MEDIUM,15,18,32
2025,Bahrain Grand Prix,HAM,3,HARD,25,33,57
2025,Bahrain Grand Prix,HUL,1,SOFT,5,1,5
2025,Bahrain Grand Prix,HUL,2,MEDIUM,22,6,27
2025,Bahrain Grand Prix,HUL,3,MEDIUM,30,28,57
2025,Bahrain Grand Prix,LAW,1,MEDIUM,14,1,14
2025,Bahrain Grand Prix,LAW,2,HARD,18,15,32
2025,Bahrain Grand Prix,LAW,3,SOFT,25,33,57
2025,Bahrain Grand Prix,LEC,1,MEDIUM,17,1,17
2025,Bahrain Grand Prix,LEC,2,MEDIUM,15,18,32
2025,Bahrain Grand Prix,LEC,3,HARD,25,33,57
2025,Bahrain Grand Prix,NOR,1,SOFT,10,1,10
2025,Bahrain Grand Prix,NOR,2,MEDIUM,22,11,32
2025,Bahrain Grand Prix,NOR,3,MEDIUM,25,33,57
2025,Bahrain Grand Prix,OCO,1,SOFT,8,1,8
2025,Bahrain Grand Prix,OCO,2,MEDIUM,19,9,27
2025,Bahrain Grand Prix,OCO,3,HARD,30,28,57
2025,Bahrain Grand Prix,PIA,1,SOFT,14,1,14
2025,Bahrain Grand Prix,PIA,2,MEDIUM,18,15,32
2025,Bahrain Grand Prix,PIA,3,MEDIUM,25,33,57
2025,Bahrain Grand Prix,RUS,1,SOFT,13,1,13
2025,Bahrain Grand Prix,RUS,2,MEDIUM,19,14,32
2025,Bahrain Grand Prix,RUS,3,SOFT,25,33,57
2025,Bahrain Grand Prix,SAI,1,SOFT,14,1,14
2025,Bahrain Grand Prix,SAI,2,MEDIUM,18,15,32
2025,Bahrain Grand Prix,SAI,3,HARD,12,33,44
2025,Bahrain Grand Prix,SAI,4,SOFT,1,45,45
2025,Bahrain Grand Prix,STR,1,SOFT,12,1,12
2025,Bahrain Grand Prix,STR,2,MEDIUM,20,13,32
2025,Bahrain Grand Prix,STR,3,HARD,25,33,57
2025,Bahrain Grand Prix,TSU,1,SOFT,11,1,11
2025,Bahrain Grand Prix,TSU,2,MEDIUM,21,12,32
2025,Bahrain Grand Prix,TSU,3,SOFT,25,33,57
2025,Bahrain Grand Prix,VER,1,SOFT,10,1,10
2025,Bahrain Grand Prix,VER,2,HARD,16,11,26
2025,Bahrain Grand Prix,VER,3,MEDIUM,31,27,57
2025,Belgian Grand Prix,ALB,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,ALB,2,MEDIUM,32,13,44
2025,Belgian Grand Prix,ALO,1,INTERMEDIATE,11,1,11
2025,Belgian Grand Prix,ALO,2,MEDIUM,18,12,29
2025,Belgian Grand Prix,ALO,3,UNKNOWN,15,30,44
2025,Belgian Grand Prix,ANT,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,ANT,2,MEDIUM,18,13,30
2025,Belgian Grand Prix,ANT,3,UNKNOWN,14,31,44
2025,Belgian Grand Prix,BEA,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,BEA,2,MEDIUM,32,13,44
2025,Belgian Grand Prix,BOR,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,BOR,2,MEDIUM,32,13,44
2025,Belgian Grand Prix,COL,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,COL,2,MEDIUM,16,13,28
2025,Belgian Grand Prix,COL,3,UNKNOWN,16,29,44
2025,Belgian Grand Prix,GAS,1,INTERMEDIATE,11,1,11
2025,Belgian Grand Prix,GAS,2,MEDIUM,33,12,44
2025,Belgian Grand Prix,HAD,1,INTERMEDIATE,13,1,13
2025,Belgian Grand Prix,HAD,2,MEDIUM,7,14,20
2025,Belgian Grand Prix,HAD,3,HARD,23,21,43
2025,Belgian Grand Prix,HAM,1,INTERMEDIATE,11,1,11
2025,Belgian Grand Prix,HAM,2,MEDIUM,33,12,44
2025,Belgian Grand Prix,HUL,1,INTERMEDIATE,11,1,11
2025,Belgian Grand Prix,HUL,2,MEDIUM,21,12,32
2025,Belgian Grand Prix,HUL,3,UNKNOWN,12,33,44
2025,Belgian Grand Prix,LAW,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,LAW,2,MEDIUM,32,13,44
2025,Belgian Grand Prix,LEC,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,LEC,2,MEDIUM,32,13,44
2025,Belgian Grand Prix,NOR,1,INTERMEDIATE,13,1,13
2025,Belgian Grand Prix,NOR,2,HARD,31,14,44
2025,Belgian Grand Prix,OCO,1,INTERMEDIATE,13,1,13
2025,Belgian Grand Prix,OCO,2,MEDIUM,31,14,44
2025,Belgian Grand Prix,PIA,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,PIA,2,MEDIUM,32,13,44
2025,Belgian Grand Prix,RUS,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,RUS,2,MEDIUM,32,13,44
2025,Belgian Grand Prix,SAI,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,SAI,2,MEDIUM,14,13,26
2025,Belgian Grand Prix,SAI,3,HARD,18,27,44
2025,Belgian Grand Prix,STR,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,STR,2,MEDIUM,32,13,44
2025,Belgian Grand Prix,TSU,1,INTERMEDIATE,13,1,13
2025,Belgian Grand Prix,TSU,2,MEDIUM,31,14,44
2025,Belgian Grand Prix,VER,1,INTERMEDIATE,12,1,12
2025,Belgian Grand Prix,VER,2,MEDIUM,32,13,44
2025,British Grand Prix,ALB,1,INTERMEDIATE,12,1,12
2025,British Grand Prix,ALB,2,INTERMEDIATE,30,13,42
2025,British Grand Prix,ALB,3,MEDIUM,10,43,52
2025,British Grand Prix,ALO,1,INTERMEDIATE,11,1,11
2025,British Grand Prix,ALO,2,INTERMEDIATE,26,12,37
2025,British Grand Prix,ALO,3,MEDIUM,15,38,52
2025,British Grand Prix,ANT,1,INTERMEDIATE,2,1,2
2025,British Grand Prix,ANT,2,HARD,7,3,9
2025,British Grand Prix,ANT,3,INTERMEDIATE,11,10,20
2025,British Grand Prix,ANT,4,INTERMEDIATE,3,21,23
2025,British Grand Prix,BEA,1,HARD,10,1,10
2025,British Grand Prix,BEA,2,INTERMEDIATE,31,11,41
2025,British Grand Prix,BEA,3,MEDIUM,11,42,52
2025,British Grand Prix,BOR,1,MEDIUM,4,1,4
2025,British Grand Prix,GAS,1,INTERMEDIATE,11,1,11
2025,British Grand Prix,GAS,2,INTERMEDIATE,30,12,41
2025,British Grand Prix,GAS,3,MEDIUM,11,42,52
2025,British Grand Prix,HAD,1,MEDIUM,10,1,10
2025,British Grand Prix,HAD,2,INTERMEDIATE,8,11,18
2025,British Grand Prix,HAM,1,INTERMEDIATE,11,1,11
2025,British Grand Prix,HAM,2,INTERMEDIATE,30,12,41
2025,British Grand Prix,HAM,3,SOFT,11,42,52
2025,British Grand Prix,HUL,1,INTERMEDIATE,9,1,9
2025,British Grand Prix,HUL,2,INTERMEDIATE,33,10,42
2025,British Grand Prix,HUL,3,MEDIUM,10,43,52
2025,British Grand Prix,LAW,1,INTERMEDIATE,1,1,1
2025,British Grand Prix,LEC,1,MEDIUM,10,1,10
2025,British Grand Prix,LEC,2,INTERMEDIATE,32,11,42
2025,British Grand Prix,LEC,3,SOFT,10,43,52
2025,British Grand Prix,NOR,1,INTERMEDIATE,11,1,11
2025,British Grand Prix,NOR,2,INTERMEDIATE,33,12,44
2025,British Grand Prix,NOR,3,MEDIUM,8,45,52
2025,British Grand Prix,OCO,1,INTERMEDIATE,18,1,18
2025,British Grand Prix,OCO,2,INTERMEDIATE,24,19,42
2025,British Grand Prix,OCO,3,MEDIUM,10,43,52
2025,British Grand Prix,PIA,1,INTERMEDIATE,11,1,11
2025,British Grand Prix,PIA,2,INTERMEDIATE,32,12,43
2025,British Grand Prix,PIA,3,MEDIUM,9,44,52
2025,British Grand Prix,RUS,1,HARD,10,1,10
2025,British Grand Prix,RUS,2,INTERMEDIATE,28,11,38
2025,British Grand Prix,RUS,3,HARD,14,39,52
2025,British Grand Prix,SAI,1,INTERMEDIATE,11,1,11
2025,British Grand Prix,SAI,2,INTERMEDIATE,30,12,41
2025,British Grand Prix,SAI,3,MEDIUM,11,42,52
2025,British Grand Prix,STR,1,INTERMEDIATE,6,1,6
2025,British Grand Prix,STR,2,SOFT,4,7,10
2025,British Grand Prix,STR,3,INTERMEDIATE,31,11,41
2025,British Grand Prix,STR,4,SOFT,11,42,52
2025,British Grand Prix,TSU,1,INTERMEDIATE,11,1,11
2025,British Grand Prix,TSU,2,INTERMEDIATE,30,12,41
2025,British Grand Prix,TSU,3,MEDIUM,10,42,51
2025,British Grand Prix,VER,1,INTERMEDIATE,11,1,11
2025,British Grand Prix,VER,2,INTERMEDIATE,30,12,41
2025,British Grand Prix,VER,3,MEDIUM,11,42,52
2025,Canadian Grand Prix,ALB,1,MEDIUM,23,1,23
2025,Canadian Grand Prix,ALB,2,HARD,24,24,47
2025,Canadian Grand Prix,ALO,1,MEDIUM,15,1,15
2025,Canadian Grand Prix,ALO,2,HARD,35,16,50
2025,Canadian Grand Prix,ALO,3,HARD,16,51,66
2025,Canadian Grand Prix,ALO,4,HARD,1,67,67
2025,Canadian Grand Prix,ALO,5,HARD,1,68,68
2025,Canadian Grand Prix,ALO,6,HARD,1,69,69
2025,Canadian Grand Prix,ALO,7,HARD,1,70,70
2025,Canadian Grand Prix,ANT,1,MEDIUM,14,1,14
2025,Canadian Grand Prix,ANT,2,HARD,24,15,38
2025,Canadian Grand Prix,ANT,3,HARD,29,39,67
2025,Canadian Grand Prix,ANT,4,HARD,1,68,68
2025,Canadian Grand Prix,ANT,5,HARD,1,69,69
2025,Canadian Grand Prix,ANT,6,HARD,1,70,70
2025,Canadian Grand Prix,BEA,1,MEDIUM,18,1,18
2025,Canadian Grand Prix,BEA,2,HARD,48,19,66
2025,Canadian Grand Prix,BEA,3,SOFT,1,67,67
2025,Canadian Grand Prix,BEA,4,SOFT,1,68,68
2025,Canadian Grand Prix,BEA,5,SOFT,1,69,69
2025,Canadian Grand Prix,BOR,1,HARD,49,1,49
2025,Canadian Grand Prix,BOR,2,MEDIUM,17,50,66
2025,Canadian Grand Prix,BOR,3,MEDIUM,1,67,67
2025,Canadian Grand Prix,BOR,4,MEDIUM,1,68,68
2025,Canadian Grand Prix,BOR,5,MEDIUM,1,69,69
2025,Canadian Grand Prix,COL,1,MEDIUM,14,1,14
2025,Canadian Grand Prix,COL,2,HARD,52,15,66
2025,Canadian Grand Prix,COL,3,HARD,1,67,67
2025,Canadian Grand Prix,COL,4,HARD,1,68,68
2025,Canadian Grand Prix,COL,5,HARD,1,69,69
2025,Canadian Grand Prix,GAS,1,HARD,53,1,53
2025,Canadian Grand Prix,GAS,2,MEDIUM,13,54,66
2025,Canadian Grand Prix,GAS,3,MEDIUM,1,67,67
2025,Canadian Grand Prix,GAS,4,MEDIUM,1,68,68
2025,Canadian Grand Prix,GAS,5,MEDIUM,1,69,69
2025,Canadian Grand Prix,HAD,1,MEDIUM,13,1,13
2025,Canadian Grand Prix,HAD,2,HARD,53,14,66
2025,Canadian Grand Prix,HAD,3,SOFT,1,67,67
2025,Canadian Grand Prix,HAD,4,SOFT,1,68,68
2025,Canadian Grand Prix,HAD,5,SOFT,1,69,69
2025,Canadian Grand Prix,HAM,1,MEDIUM,15,1,15
2025,Canadian Grand Prix,HAM,2,HARD,30,16,45
2025,Canadian Grand Prix,HAM,3,HARD,22,46,67
2025,Canadian Grand Prix,HAM,4,HARD,1,68,68
2025,Canadian Grand Prix,HAM,5,HARD,1,69,69
2025,Canadian Grand Prix,HAM,6,HARD,1,70,70
2025,Canadian Grand Prix,HUL,1,MEDIUM,19,1,19
2025,Canadian Grand Prix,HUL,2,HARD,47,20,66
2025,Canadian Grand Prix,HUL,3,HARD,1,67,67
2025,Canadian Grand Prix,HUL,4,HARD,1,68,68
2025,Canadian Grand Prix,HUL,5,HARD,1,69,69
2025,Canadian Grand Prix,HUL,6,HARD,1,70,70
2025,Canadian Grand Prix,LAW,1,HARD,38,1,38
2025,Canadian Grand Prix,LAW,2,MEDIUM,16,39,54
2025,Canadian Grand Prix,LEC,1,HARD,28,1,28
2025,Canadian Grand Prix,LEC,2,HARD,25,29,53
2025,Canadian Grand Prix,LEC,3,MEDIUM,14,54,67
2025,Canadian Grand Prix,LEC,4,MEDIUM,1,68,68
2025,Canadian Grand Prix,LEC,5,MEDIUM,1,69,69
2025,Canadian Grand Prix,LEC,6,MEDIUM,1,70,70
2025,Canadian Grand Prix,NOR,1,HARD,29,1,29
2025,Canadian Grand Prix,NOR,2,MEDIUM,18,30,47
2025,Canadian Grand Prix,NOR,3,HARD,20,48,67
2025,Canadian Grand Prix,OCO,1,HARD,57,1,57
2025,Canadian Grand Prix,OCO,2,MEDIUM,9,58,66
2025,Canadian Grand Prix,OCO,3,MEDIUM,1,67,67
2025,Canadian Grand Prix,OCO,4,MEDIUM,1,68,68
2025,Canadian Grand Prix,OCO,5,MEDIUM,1,69,69
2025,Canadian Grand Prix,PIA,1,MEDIUM,16,1,16
2025,Canadian Grand Prix,PIA,2,HARD,29,17,45
2025,Canadian Grand Prix,PIA,3,HARD,22,46,67
2025,Canadian Grand Prix,PIA,4,SOFT,1,68,68
2025,Canadian Grand Prix,PIA,5,SOFT,1,69,69
2025,Canadian Grand Prix,PIA,6,SOFT,1,70,70
2025,Canadian Grand Prix,RUS,1,MEDIUM,13,1,13
2025,Canadian Grand Prix,RUS,2,HARD,29,14,42
2025,Canadian Grand Prix,RUS,3,HARD,25,43,67
2025,Canadian Grand Prix,RUS,4,HARD,1,68,68
2025,Canadian Grand Prix,RUS,5,HARD,1,69,69
2025,Canadian Grand Prix,RUS,6,HARD,1,70,70
2025,Canadian Grand Prix,SAI,1,HARD,57,1,57
2025,Canadian Grand Prix,SAI,2,MEDIUM,9,58,66
2025,Canadian Grand Prix,SAI,3,MEDIUM,1,67,67
2025,Canadian Grand Prix,SAI,4,MEDIUM,1,68,68
2025,Canadian Grand Prix,SAI,5,MEDIUM,1,69,69
2025,Canadian Grand Prix,STR,1,HARD,24,1,24
2025,Canadian Grand Prix,STR,2,HARD,27,25,51
2025,Canadian Grand Prix,STR,3,MEDIUM,15,52,66
2025,Canadian Grand Prix,STR,4,SOFT,1,67,67
2025,Canadian Grand Prix,STR,5,SOFT,1,68,68
2025,Canadian Grand Prix,STR,6,SOFT,1,69,69
2025,Canadian Grand Prix,TSU,1,HARD,56,1,56
2025,Canadian Grand Prix,TSU,2,MEDIUM,10,57,66
2025,Canadian Grand Prix,TSU,3,MEDIUM,1,67,67
2025,Canadian Grand Prix,TSU,4,MEDIUM,1,68,68
2025,Canadian Grand Prix,TSU,5,MEDIUM,1,69,69
2025,Canadian Grand Prix,VER,1,MEDIUM,12,1,12
2025,Canadian Grand Prix,VER,2,HARD,25,13,37
2025,Canadian Grand Prix,VER,3,HARD,30,38,67
2025,Canadian Grand Prix,VER,4,HARD,1,68,68
2025,Canadian Grand Prix,VER,5,HARD,1,69,69
2025,Canadian Grand Prix,VER,6,HARD,1,70,70
2025,Chinese Grand Prix,ALB,1,MEDIUM,20,1,20
2025,Chinese Grand Prix,ALB,2,HARD,36,21,56
2025,Chinese Grand Prix,ALO,1,MEDIUM,4,1,4
2025,Chinese Grand Prix,ANT,1,MEDIUM,12,1,12
2025,Chinese Grand Prix,ANT,2,HARD,44,13,56
2025,Chinese Grand Prix,BEA,1,HARD,26,1,26
2025,Chinese Grand Prix,BEA,2,MEDIUM,30,27,56
2025,Chinese Grand Prix,BOR,1,MEDIUM,1,1,1
2025,Chinese Grand Prix,BOR,2,HARD,25,2,26
2025,Chinese Grand Prix,BOR,3,HARD,29,27,55
2025,Chinese Grand Prix,DOO,1,MEDIUM,11,1,11
2025,Chinese Grand Prix,DOO,2,HARD,45,12,56
2025,Chinese Grand Prix,GAS,1,MEDIUM,10,1,10
